Name,Profile URL,Keywords Found
"Windl, Wolfgang",https://engineering.osu.edu/people/windl.1,technology
"Winter, Jessica",https://engineering.osu.edu/people/winter.63,technology
"Wood, David",https://engineering.osu.edu/people/wood.750,technology
"Xia, Cathy",https://engineering.osu.edu/people/xia.52,"computing, cloud computing"
"Yagemann, Carter",https://engineering.osu.edu/people/yagemann.1,technology
"Yang, Shang-Tian",https://engineering.osu.edu/people/yang.15,technology
"Yener, Aylin",https://engineering.osu.edu/people/yener.5,"technology, computing, artificial intelligence, signal processing, networking"
"Yilmaz, Alper",https://engineering.osu.edu/people/yilmaz.15,"machine learning, software, artificial intelligence, computer vision"
"Yu, Xian",https://engineering.osu.edu/people/yu.3610,programming
"Zakzok, Eblal",https://engineering.osu.edu/people/zakzok.3,data
"Zhai, Shang",https://engineering.osu.edu/people/zhai.218,technology
"Zhang, Mi",https://engineering.osu.edu/people/zhang.13664,"computing, machine learning, artificial intelligence, deep learning, embedded systems, networking"
"Zhang, Ping",https://engineering.osu.edu/people/zhang.10631,"machine learning, artificial intelligence, data mining, deep learning, digital health, data"
"Zhang, Wei",https://engineering.osu.edu/people/zhang.3978,technology
"Zhang, Xiaodong",https://engineering.osu.edu/people/zhang.574,computing
"Zhang, Xinmiao",https://engineering.osu.edu/people/zhang.8952,"technology, signal processing, data"
"Zhang, Xueru",https://engineering.osu.edu/people/zhang.12807,machine learning
"Zhou, Lufang",https://engineering.osu.edu/people/zhou.4212,technology
"Zhu, Ting",https://engineering.osu.edu/people/zhu.3445,"computing, machine learning, big data, cybersecurity, networking, data"
"Zhu, Zhihui",https://engineering.osu.edu/people/zhu.3440,"data science, machine learning, data"
"Zia, Saideh",https://engineering.osu.edu/people/zia.23,"technology, robotics, autonomous systems"
Eloise Kaizar,https://stat.osu.edu/people/kaizar.1,data
Arnab Auddy,https://stat.osu.edu/people/auddy.1,"machine learning, data"
Jonathan Baker,https://stat.osu.edu/people/baker.375,technology
Xiaoxuan Cai,https://stat.osu.edu/people/cai.1083,"machine learning, data"
Michelle Everson,https://stat.osu.edu/people/everson.50,"technology, data"
Radu Herbei,https://stat.osu.edu/people/herbei.1,computing
Kate Hu,https://stat.osu.edu/people/hu.3125,"data science, data"
Laura Kubatko,https://stat.osu.edu/people/kubatko.2,"computational biology, data"
Sebastian Kurtek,https://stat.osu.edu/people/kurtek.1,"technology, computing, computer vision, pattern recognition, bioinformatics, data"
Isa Marques,https://stat.osu.edu/people/marques.130,"data science, data"
Thomas Metzger,https://stat.osu.edu/people/metzger.181,data
Jillian Morrison,https://stat.osu.edu/people/morrison.1043,"data science, software, data"
Sally Paganin,https://stat.osu.edu/people/paganin.1,"computing, data science, software, data"
Subhadeep Paul,https://stat.osu.edu/people/paul.963,data
Mario Peruggia,https://stat.osu.edu/people/peruggia.1,data
Paul Bellair,https://sociology.osu.edu/people/bellair.1,data
Sam Clark,https://sociology.osu.edu/people/clark.2962,"software, data"
Douglas Downey,https://sociology.osu.edu/people/downey.32,technology
Laura Dugan,https://sociology.osu.edu/people/dugan.226,data
Reanne Frank,https://sociology.osu.edu/people/frank.219,data
Sarah Hayford,https://sociology.osu.edu/people/hayford.10,data
Dana Haynie,https://sociology.osu.edu/people/haynie.7,data
Anthony Johnson,https://sociology.osu.edu/people/johnson.4848,technology
Korie Little,https://sociology.osu.edu/people/little.794,technology
Leonard J. Brillson,https://physics.osu.edu/people/brillson.1,technology
Lin Ding,https://physics.osu.edu/people/ding.65,technology
Dr. Duane Wegener,https://psychology.osu.edu/people/wegener.1,technology
Dr. Barbara Andersen,https://psychology.osu.edu/people/andersen.1,technology
Dr. Gyeongcheol  Cho,https://psychology.osu.edu/people/cho.1240,"data science, machine learning, deep learning, data"
Dr. Mike DeKay,https://psychology.osu.edu/people/dekay.3,technology
Dr. Jasmeet Hayes,https://psychology.osu.edu/people/hayes.1075,"machine learning, data"
Dr. Richard  Jagacinski,https://psychology.osu.edu/people/jagacinski.1,"technology, artificial intelligence"
Harmony Bench,https://dance.osu.edu/people/bench.9,"data visualization, data"
Kym  McDaniel,https://dance.osu.edu/people/mcdaniel.612,technology
Norah Zuniga Shaw,https://dance.osu.edu/people/zuniga-shaw.1,"technology, computing, data visualization, data"
Karen Bell,https://dance.osu.edu/people/bell.1,technology
Melanye White Dixon,https://dance.osu.edu/people/dixon.199,technology
James D. Moore,https://nesa.osu.edu/people/moore.5089,data
Noor Murteza,https://nesa.osu.edu/people/murteza.1,technology
Danielle V. Schoon,https://nesa.osu.edu/people/schoon.2,technology
Rebeka Campos-Astorkiza,https://sppo.osu.edu/people/campos-astorkiza.1,data
Catalina Iannone,https://sppo.osu.edu/people/iannone.12,data
Paloma Martinez-Cruz,https://sppo.osu.edu/people/martinez-cruz.2,software
